Map Container Profile (unit:ms)
TaskName,TaskID,Initailization,Input,SQLoperator,Sink,Spill,Starting Time,Ending Time,Cost Time,Node Locate
Reducer 7,attempt_1606874353529_0225_1_08_000007_0,32.0316,2067.47,7604.38,487.728,536.377,237759,248487,10728,20
Reducer 15,attempt_1606874353529_0225_1_14_000028_0,17.2066,223.738,6151.78,68.6563,27.6951,289754,296244,6490,20
Reducer 19,attempt_1606874353529_0225_1_16_000076_0,16.0199,290.212,6763.4,80.4028,40.8317,313016,320208,7192,20
Reducer 14,attempt_1606874353529_0225_1_04_000051_0,15.1892,1175.18,6737.53,231.97,384.128,141378,149922,8544,20
Reducer 20,attempt_1606874353529_0225_1_17_000005_0,14.5819,107.878,73.4634,3.32206,29.6416,338851,339080,229,20
Reducer 5,attempt_1606874353529_0225_1_23_000022_0,19.5175,908.142,655.187,82.0039,7.15237,341207,342879,1672,20
Reducer 20,attempt_1606874353529_0225_1_17_000024_0,44.8683,302.111,51.0717,1.80553,16.8932,339086,339504,418,20
Reducer 13,attempt_1606874353529_0225_1_19_000009_0,15.6283,74.7362,57.6968,2.27474,18.1112,340046,340215,169,20
Reducer 23,attempt_1606874353529_0225_1_11_000080_0,18.9009,96.5203,87.8829,2.88996,26.7303,337229,337462,233,20
Reducer 19,attempt_1606874353529_0225_1_16_000021_0,18.3076,236.821,5914.22,67.7676,28.2641,300887,307153,6266,20
Reducer 13,attempt_1606874353529_0225_1_19_000068_0,11.8282,83.095,62.5346,2.24474,19.4951,340605,340785,180,20
Reducer 13,attempt_1606874353529_0225_1_19_000024_0,10.0193,84.9308,54.8156,1.86308,21.2196,340220,340394,174,20
Reducer 16,attempt_1606874353529_0225_1_15_000014_0,16.3682,103.387,76.6193,3.07109,31.7883,338131,338363,232,20
Reducer 5,attempt_1606874353529_0225_1_23_000059_0,31.1606,81.9628,384.819,0.91792,3.72754,343094,343597,503,20
Reducer 21,attempt_1606874353529_0225_1_07_000028_0,21.2859,1745.54,12294.2,863.877,794.349,209852,225572,15720,20
Reducer 22,attempt_1606874353529_0225_1_10_000042_0,18.2533,298.536,7055.52,71.2839,22.3088,267376,274843,7467,20
Reducer 20,attempt_1606874353529_0225_1_17_000055_0,10.2259,173.909,78.0448,2.6704,17.6683,339518,339801,283,20
Reducer 18,attempt_1606874353529_0225_1_05_000053_0,12.887,1677.53,6865.95,173.441,189.799,170706,179627,8921,20
Reducer 23,attempt_1606874353529_0225_1_11_000059_0,16.7654,61.7608,140.583,4.34353,25.4882,336972,337222,250,20
Reducer 22,attempt_1606874353529_0225_1_10_000073_0,16.8765,1084.25,8533.83,90.6511,22.9724,274852,284601,9749,20
Reducer 15,attempt_1606874353529_0225_1_14_000000_0,19.7005,248.056,4718.39,101.495,28.8002,284623,289741,5118,20
Reducer 22,attempt_1606874353529_0225_1_10_000012_0,35.737,333.69,6865.55,103.844,24.7502,260000,267364,7364,20
Reducer 15,attempt_1606874353529_0225_1_14_000063_0,24.5172,269.682,4214.35,89.4608,25.2783,296256,300880,4624,20
Reducer 21,attempt_1606874353529_0225_1_07_000058_0,20.0185,1693.92,10085.3,175.074,187.08,225586,237748,12162,20
Reducer 5,attempt_1606874353529_0225_1_23_000082_0,15.7088,114.932,286.701,0.758013,5.18423,343607,344031,424,20
Reducer 4,attempt_1606874353529_0225_1_22_000016_0,32.3612,83.4567,242.672,4.00476,46.081,340792,341201,409,20
Reducer 9,attempt_1606874353529_0225_1_13_000035_0,18.3373,79.469,76.1848,3.21344,24.3664,337919,338121,202,20
Reducer 20,attempt_1606874353529_0225_1_17_000086_0,21.2943,133.291,47.4642,1.73767,19.5871,339806,340029,223,20
Reducer 16,attempt_1606874353529_0225_1_15_000032_0,20.4888,179.415,53.053,1.66515,20.7318,338368,338645,277,20
Reducer 19,attempt_1606874353529_0225_1_16_000049_0,27.6838,279.703,5446.49,60.2827,23.573,307170,313008,5838,20
Reducer 13,attempt_1606874353529_0225_1_19_000048_0,10.4851,84.0264,76.3835,3.55295,25.8271,340399,340600,201,20
Reducer 14,attempt_1606874353529_0225_1_04_000009_0,60.2337,969.912,6196.38,698.426,370.238,149937,158233,8296,20
Reducer 18,attempt_1606874353529_0225_1_05_000022_0,17.2272,2588.57,8368.95,674.984,792.079,158249,170694,12445,20
Reducer 3,attempt_1606874353529_0225_1_21_000013_0,16.3688,126.395,6067.92,129.773,27.4329,330597,336966,6369,20
Reducer 16,attempt_1606874353529_0225_1_15_000057_0,22.1602,53.1948,63.1607,2.42052,19.986,338662,338824,162,20
Reducer 11,attempt_1606874353529_0225_1_06_000054_0,28.0658,519.14,12285.5,484.959,450.307,196072,209841,13769,20
Reducer 5,attempt_1606874353529_0225_1_23_000096_0,27.6637,90.233,1316.48,0.750027,3.70885,344252,345691,1439,20
Reducer 14,attempt_1606874353529_0225_1_04_000024_0,19.1106,1316.29,7524.81,248.772,593.856,131656,141360,9704,20
Reducer 9,attempt_1606874353529_0225_1_13_000002_0,25.711,114.738,259.918,4.59287,34.6397,337471,337911,440,20
Reducer 12,attempt_1606874353529_0225_1_18_000062_0,70.5279,731.163,4469.64,70.1748,33.7707,327567,332943,5376,20
Reducer 12,attempt_1606874353529_0225_1_18_000003_0,18.543,170.129,5505.06,69.9141,28.1455,316688,322480,5792,20
Reducer 18,attempt_1606874353529_0225_1_05_000056_0,17.7707,877.344,11111.1,0.143562,3.94046,181698,193709,12011,20
Reducer 19,attempt_1606874353529_0225_1_16_000031_0,18.8613,262.56,6163.4,59.6819,23.9654,303625,310154,6529,20
Reducer 5,attempt_1606874353529_0225_1_23_000040_0,30.606,361.667,336.882,0.856838,3.75645,342719,343453,734,20
Reducer 14,attempt_1606874353529_0225_1_04_000010_0,21.8855,1612.99,12057.2,342.2,368.361,137003,151407,14404,20
Reducer 3,attempt_1606874353529_0225_1_21_000027_0,16.2275,355.878,7065.05,103.112,36.3085,332952,340529,7577,20
Reducer 5,attempt_1606874353529_0225_1_23_000115_0,99.3902,432.53,553.973,1.40647,2.47478,344584,345675,1091,20
Reducer 21,attempt_1606874353529_0225_1_07_000013_0,17.3991,4320.58,15090.6,2327.41,1362.09,206553,229672,23119,20
Reducer 5,attempt_1606874353529_0225_1_23_000089_0,21.8281,298.878,334.258,0.636475,3.63995,343872,344532,660,20
Reducer 2,attempt_1606874353529_0225_1_20_000020_0,19.768,1791.26,4807.22,247.955,203.558,252797,259868,7071,20
Reducer 22,attempt_1606874353529_0225_1_10_000010_0,43.4869,207,7007.04,99.1853,30.7869,259878,267266,7388,20
Reducer 15,attempt_1606874353529_0225_1_14_000042_0,12.2307,232.045,4410.83,70.1409,25.6916,292976,297727,4751,20
Reducer 5,attempt_1606874353529_0225_1_23_000000_0,57.9885,1076.35,525.297,24.4774,6.42069,341019,342710,1691,20
Reducer 11,attempt_1606874353529_0225_1_06_000015_0,30.3838,1354.83,8654.54,2127.64,632.4,193742,206543,12801,20
Reducer 8,attempt_1606874353529_0225_1_12_000013_0,17.3454,210.605,5796.61,75.2059,37.6378,281440,287578,6138,20
Reducer 19,attempt_1606874353529_0225_1_16_000003_0,18.512,291.181,5468.76,61.3238,23.7696,297737,303602,5865,20
Reducer 12,attempt_1606874353529_0225_1_18_000034_0,13.3587,122.129,4482.67,330.62,117.299,322490,327556,5066,20
Reducer 13,attempt_1606874353529_0225_1_19_000062_0,48.3364,106.663,232.441,4.67514,62.2524,340549,341004,455,20
Reducer 18,attempt_1606874353529_0225_1_05_000049_0,18.2617,1167.63,9918.16,501.576,556.533,169508,181671,12163,20
Reducer 14,attempt_1606874353529_0225_1_04_000020_0,20.1835,790.096,3236.22,199.962,204.794,151454,155907,4453,20
Reducer 21,attempt_1606874353529_0225_1_07_000065_0,16.8945,1286.78,10278.2,78.4175,57.689,229695,241414,11719,20
Reducer 19,attempt_1606874353529_0225_1_16_000060_0,19.2222,222.7,6194.29,59.4449,21.3077,310163,316681,6518,20
Reducer 15,attempt_1606874353529_0225_1_14_000010_0,24.0249,213.661,5021.88,76.5308,27.5775,287601,292965,5364,20
Reducer 18,attempt_1606874353529_0225_1_05_000015_0,16.4032,1720,9905.13,902.919,1001.89,155948,169495,13547,20
Reducer 22,attempt_1606874353529_0225_1_10_000068_0,13.8627,147.758,6650.94,67.1978,35.1052,274505,281421,6916,20
Reducer 7,attempt_1606874353529_0225_1_08_000013_0,17.9707,1059.71,8894.84,445.461,944.542,241425,252788,11363,20
Reducer 5,attempt_1606874353529_0225_1_23_000071_0,28.1067,98.651,269.309,1.41249,3.50425,343461,343863,402,20
Reducer 22,attempt_1606874353529_0225_1_10_000040_0,29.3083,373.799,6738.65,59.2685,23.4497,267273,274498,7225,20
Reducer 16,attempt_1606874353529_0225_1_15_000020_0,16.5412,74.2469,182.018,4.97905,40.0837,338169,338487,318,20
Reducer 4,attempt_1606874353529_0225_1_22_000014_0,16.656,65.5018,233.147,4.33832,32.2127,340778,341131,353,20
Reducer 19,attempt_1606874353529_0225_1_16_000013_0,16.0464,257.737,5507.82,58.8293,24.0431,299416,305281,5865,20
Reducer 22,attempt_1606874353529_0225_1_10_000014_0,25.7385,304.908,6716.64,82.0009,29.5028,260361,267523,7162,20
Reducer 14,attempt_1606874353529_0225_1_04_000019_0,25.1367,1976.94,10355.1,225.229,306.869,136647,149537,12890,20
Reducer 18,attempt_1606874353529_0225_1_05_000074_0,25.4838,2160.36,10354.3,1242.25,1181.02,179082,194046,14964,20
Reducer 3,attempt_1606874353529_0225_1_21_000020_0,20.0482,310.232,6174.52,111.806,39.3862,331503,338160,6657,20
Reducer 2,attempt_1606874353529_0225_1_20_000005_0,29.1539,1326.3,8737.48,426.915,728.062,249085,260333,11248,20
Reducer 16,attempt_1606874353529_0225_1_15_000044_0,14.4876,156.965,81.556,2.27411,28.7293,338497,338781,284,20
Reducer 13,attempt_1606874353529_0225_1_19_000052_0,15.6709,89.9572,200.885,2.136,19.2674,340443,340772,329,20
Reducer 11,attempt_1606874353529_0225_1_06_000043_0,17.7733,1409.01,6727.52,1879.41,157.971,194115,204307,10192,20
Reducer 13,attempt_1606874353529_0225_1_19_000012_0,10.3022,72.4325,55.5765,1.62868,19.7466,340085,340245,160,20
Reducer 21,attempt_1606874353529_0225_1_07_000077_0,20.239,2177.47,10963.3,602.031,515.616,234781,249062,14281,20
Reducer 5,attempt_1606874353529_0225_1_23_000119_0,94.1978,414.721,382.61,0.792258,2.89405,344675,345571,896,20
Reducer 20,attempt_1606874353529_0225_1_17_000001_0,14.2494,73.8256,69.2143,2.75079,19.0508,338789,338968,179,20
Reducer 5,attempt_1606874353529_0225_1_23_000064_0,19.6057,125.858,288.853,0.710431,3.26094,343364,343803,439,20
Reducer 5,attempt_1606874353529_0225_1_23_000085_0,25.1041,64.9986,749.851,0.948003,12.8657,343809,344664,855,20
Reducer 14,attempt_1606874353529_0225_1_04_000058_0,74.2133,1354.53,5078.32,225.307,196.066,149584,156514,6930,20
Reducer 22,attempt_1606874353529_0225_1_10_000075_0,16.1908,161.779,6826.8,115.053,54.5519,275037,282212,7175,20
Reducer 15,attempt_1606874353529_0225_1_14_000020_0,12.6126,259.793,5542.65,105.502,41.2934,289007,294969,5962,20
Reducer 13,attempt_1606874353529_0225_1_19_000028_0,19.6988,86.2381,56.0131,2.01189,18.7897,340254,340437,183,20
Reducer 12,attempt_1606874353529_0225_1_18_000050_0,15.8845,126.772,5978.05,70.6044,40.6024,325261,331493,6232,20
Reducer 18,attempt_1606874353529_0225_1_05_000042_0,20.6007,1472.89,7814.48,1495.76,892.332,167354,179050,11696,20
Reducer 5,attempt_1606874353529_0225_1_23_000017_0,27.3008,1000.02,576.169,10.1197,5.13789,341142,342761,1619,20
Reducer 19,attempt_1606874353529_0225_1_16_000042_0,22.0877,291.507,5851.35,106.76,24.6485,305486,311784,6298,20
Reducer 12,attempt_1606874353529_0225_1_18_000019_0,90.7707,255.426,4828.9,99.9461,40.5006,319932,325249,5317,20
Reducer 13,attempt_1606874353529_0225_1_19_000000_0,11.7307,60.4475,57.0118,2.27713,20.3413,339927,340079,152,20
Reducer 18,attempt_1606874353529_0225_1_05_000017_0,22.4631,1687.41,7844.28,707.526,334.36,156535,167131,10596,20
Reducer 20,attempt_1606874353529_0225_1_17_000038_0,43.3495,363.398,177.535,1.73342,23.6254,339308,339919,611,20
Reducer 21,attempt_1606874353529_0225_1_07_000041_0,19.0489,1308.41,10807.5,2077.24,1353.55,219202,234768,15566,20
Reducer 21,attempt_1606874353529_0225_1_07_000006_0,20.216,1754.44,12047.3,355.233,677.098,204326,219181,14855,20
Reducer 19,attempt_1606874353529_0225_1_16_000068_0,17.1664,247.298,7744.99,67.3411,41.4208,311803,319922,8119,20
Reducer 22,attempt_1606874353529_0225_1_10_000043_0,40.4942,256.525,7083.27,61.116,25.304,267534,275027,7493,20
Reducer 15,attempt_1606874353529_0225_1_14_000052_0,18.1614,229.38,4056.71,73.9689,35.4092,294990,299404,4414,20
Reducer 8,attempt_1606874353529_0225_1_12_000019_0,45.2739,2076.79,4528.25,79.6802,45.3902,282221,288997,6776,20
Reducer 20,attempt_1606874353529_0225_1_17_000016_0,27.7798,159.007,63.5378,1.83657,30.551,338975,339258,283,20
Reducer 5,attempt_1606874353529_0225_1_23_000050_0,34.9746,206.341,336.407,0.809114,3.28469,342772,343355,583,20
